0.000000,0.000000
0.001133,0.000000
0.002153,0.000002
0.003069,0.000006
0.004190,0.000018
0.005005,0.000043
0.005992,0.000090
0.007064,0.000171
0.008301,0.000302
0.009051,0.000500
0.010006,0.000786
0.011057,0.001184
0.012037,0.001721
0.013054,0.002426
0.014001,0.003330
0.015054,0.004466
0.016013,0.005870
0.017031,0.007575
0.018008,0.009620
0.019026,0.012041
0.020086,0.014875
0.020990,0.018159
0.022079,0.021928
0.023057,0.026219
0.024045,0.031064
0.025034,0.036495
0.026003,0.042543
0.027002,0.049235
0.028039,0.056596
0.029034,0.064650
0.030083,0.073416
0.031029,0.082910
0.031998,0.093146
0.033066,0.104135
0.034004,0.115883
0.035073,0.128394
0.036047,0.141666
0.037034,0.155698
0.038049,0.170481
0.039014,0.186006
0.039991,0.202257
0.041025,0.219219
0.042062,0.236869
0.043029,0.255185
0.043989,0.274140
0.045083,0.293704
0.046001,0.313845
0.047007,0.334529
0.048066,0.355719
0.049035,0.377375
0.049991,0.399456
0.050994,0.421919
0.052013,0.444721
0.053005,0.467815
0.054090,0.491156
0.055034,0.514694
0.056004,0.538382
0.057037,0.562171
0.058044,0.586013
0.059053,0.609859
0.060043,0.633659
0.061012,0.657365
0.062063,0.680930
0.062989,0.704307
0.064018,0.727450
0.064992,0.750313
0.066053,0.772854
0.066995,0.795029
0.068020,0.816800
0.069002,0.838125
0.070076,0.858970
0.071011,0.879298
0.072049,0.899076
0.072999,0.918274
0.074061,0.936863
0.075027,0.954817
0.076005,0.972111
0.077095,0.988724
0.078013,1.004636
0.079051,1.019830
0.080013,1.034293
0.081067,1.048012
0.082100,1.060977
0.082991,1.073182
0.084056,1.084621
0.085016,1.095292
0.085998,1.105195
0.087124,1.114332
0.088012,1.122707
0.089027,1.130327
0.090006,1.137200
0.091031,1.143337
0.092028,1.148749
0.093004,1.153452
0.094054,1.157460
0.095029,1.160791
0.096015,1.163464
0.097047,1.165500
0.098054,1.166919
0.099000,1.167744
0.100072,1.167999
0.101040,1.167709
0.102074,1.166900
0.103012,1.165597
0.104070,1.163828
0.105040,1.161620
0.106011,1.159000
0.107036,1.155998
0.108063,1.152640
0.109091,1.148956
0.109993,1.144974
0.111044,1.140723
0.112110,1.136229
0.113032,1.131521
0.114007,1.126627
0.115053,1.121574
0.116060,1.116387
0.117030,1.111092
0.118015,1.105716
0.119008,1.100281
0.120046,1.094813
0.121041,1.089333
0.122028,1.083863
0.123063,1.078424
0.124053,1.073037
0.125019,1.067720
0.126055,1.062492
0.127026,1.057368
0.127997,1.052364
0.129032,1.047496
0.130038,1.042777
0.131024,1.038219
0.132017,1.033833
0.133052,1.029630
0.134011,1.025619
0.134996,1.021807
0.136045,1.018202
0.137079,1.014809
0.137993,1.011633
0.139002,1.008678
0.140027,1.005946
0.141019,1.003439
0.142022,1.001159
0.143067,0.999104
0.144048,0.997274
0.145086,0.995668
0.146041,0.994282
0.147031,0.993113
0.148068,0.992158
0.149043,0.991411
0.150067,0.990868
0.150993,0.990521
0.152047,0.990366
0.153061,0.990394
0.154015,0.990600
0.155018,0.990974
0.156070,0.991508
0.157026,0.992195
0.158092,0.993026
0.159031,0.993991
0.160060,0.995083
0.161055,0.996290
0.162026,0.997605
0.163045,0.999018
0.164030,1.000519
0.165061,1.002100
0.166101,1.003751
0.167046,1.005462
0.168035,1.007225
0.169014,1.009031
0.170011,1.010871
0.170989,1.012736
0.172019,1.014619
0.173063,1.016511
0.174043,1.018405
0.175002,1.020293
0.176050,1.022168
0.177013,1.024023
0.178059,1.025851
0.179013,1.027648
0.180051,1.029406
0.181015,1.031120
0.182015,1.032787
0.183051,1.034399
0.184007,1.035955
0.185034,1.037449
0.186000,1.038879
0.187049,1.040241
0.188022,1.041532
0.189009,1.042751
0.190049,1.043894
0.191027,1.044962
0.191992,1.045952
0.193032,1.046864
0.193997,1.047696
0.195024,1.048450
0.195994,1.049124
0.197047,1.049720
0.197991,1.050238
0.199057,1.050678
0.200017,1.051043
0.201058,1.051334
0.202030,1.051552
0.202991,1.051699
0.204010,1.051777
0.205020,1.051789
0.205993,1.051738
0.207032,1.051625
0.207996,1.051453
0.209057,1.051226
0.210060,1.050947
0.211064,1.050618
0.212037,1.050242
0.213065,1.049823
0.214049,1.049365
0.215050,1.048869
0.216022,1.048341
0.217000,1.047782
0.218010,1.047197
0.219071,1.046589
0.219997,1.045960
0.221037,1.045314
0.222009,1.044655
0.223035,1.043985
0.224004,1.043307
0.225051,1.042625
0.226015,1.041940
0.226995,1.041257
0.227998,1.040577
0.229062,1.039902
0.230044,1.039236
0.231006,1.038581
0.231999,1.037938
0.233029,1.037310
0.233989,1.036698
0.235025,1.036105
0.235999,1.035531
0.237046,1.034978
0.238065,1.034448
0.239039,1.033942
0.240021,1.033460
0.241074,1.033004
0.242048,1.032575
0.243013,1.032172
0.244076,1.031797
0.245004,1.031450
0.246051,1.031131
0.247040,1.030840
0.247999,1.030577
0.249079,1.030343
0.250004,1.030137
0.251046,1.029958
0.252018,1.029807
0.253035,1.029683
0.254063,1.029585
0.254993,1.029513
0.256009,1.029466
0.257056,1.029444
0.257996,1.029445
0.259022,1.029468
0.260014,1.029513
0.261015,1.029579
0.262062,1.029664
0.262999,1.029768
0.264014,1.029890
0.265062,1.030028
0.266010,1.030181
0.267030,1.030349
0.267991,1.030529
0.268990,1.030721
0.270015,1.030924
0.271060,1.031136
0.272007,1.031357
0.273027,1.031585
0.274014,1.031818
0.275017,1.032057
0.276000,1.032300
0.277043,1.032546
0.278012,1.032793
0.279081,1.033041
